first_timestamp_ms,last_timestamp_ms,src_ip,src_port,dst_ip,dst_port,protocol,label
1421930681000.0,1421930682000.0,175.45.176.3,22787,149.171.126.10,49693,6,1
1421930682000.0,1421930682000.0,175.45.176.0,8612,149.171.126.10,80,6,1
1421930682000.0,1421930682000.0,175.45.176.1,11442,149.171.126.12,80,6,1
1421930682000.0,1421930683000.0,175.45.176.2,50518,149.171.126.10,179,6,1
1421930683000.0,1421930684000.0,175.45.176.0,40742,149.171.126.10,80,6,1
1421930684000.0,1421930684000.0,175.45.176.2,65164,149.171.126.10,179,6,1
1421930684000.0,1421930685000.0,175.45.176.0,33853,149.171.126.10,80,6,1
1421930684000.0,1421930685000.0,175.45.176.1,57742,149.171.126.19,21,6,1
1421930685000.0,1421930686000.0,175.45.176.3,39665,149.171.126.19,80,6,1
1421930685000.0,1421930729000.0,175.45.176.2,50577,149.171.126.10,179,6,1
1421930686000.0,1421930687000.0,175.45.176.0,2904,149.171.126.10,80,6,1
1421930686000.0,1421930687000.0,175.45.176.1,41694,149.171.126.16,52759,6,1
1421930687000.0,1421930688000.0,175.45.176.2,58278,149.171.126.10,179,6,1
1421930681000.0,1421930688000.0,175.45.176.1,0,149.171.126.12,0,66,1
1421930688000.0,1421930689000.0,175.45.176.2,50400,149.171.126.10,179,6,1
1421930688000.0,1421930689000.0,175.45.176.0,35470,149.171.126.10,80,6,1
1421930689000.0,1421930690000.0,175.45.176.2,49434,149.171.126.10,179,6,1
1421930690000.0,1421930691000.0,175.45.176.0,51995,149.171.126.10,80,6,1
1421930690000.0,1421930692000.0,175.45.176.2,39508,149.171.126.10,179,6,1
1421930692000.0,1421930692000.0,175.45.176.0,52080,149.171.126.10,80,6,1
1421930692000.0,1421930692000.0,175.45.176.1,44715,149.171.126.12,80,6,1
1421930692000.0,1421930694000.0,175.45.176.0,52136,149.171.126.10,80,6,1
1421930693000.0,1421930694000.0,175.45.176.2,50507,149.171.126.10,179,6,1
1421930694000.0,1421930701000.0,175.45.176.1,33548,149.171.126.12,25,6,1
1421930694000.0,1421930695000.0,175.45.176.0,43032,149.171.126.10,80,6,1
1421930694000.0,1421930695000.0,175.45.176.1,63691,149.171.126.10,80,6,1
1421930695000.0,1421930696000.0,175.45.176.2,63430,149.171.126.10,179,6,1
1421930696000.0,1421930697000.0,175.45.176.0,50768,149.171.126.10,80,6,1
1421930696000.0,1421930697000.0,175.45.176.0,13157,149.171.126.14,80,6,1
1421930696000.0,1421930697000.0,175.45.176.3,33399,149.171.126.17,80,6,1
1421930697000.0,1421930698000.0,175.45.176.2,22791,149.171.126.10,179,6,1
1421930698000.0,1421930699000.0,175.45.176.0,64883,149.171.126.10,80,6,1
1421930699000.0,1421930699000.0,175.45.176.2,50760,149.171.126.10,179,6,1
1421930699000.0,1421930703000.0,175.45.176.2,35967,149.171.126.11,21,6,1
1421930699000.0,1421930700000.0,175.45.176.1,12362,149.171.126.16,80,6,1
1421930699000.0,1421930700000.0,175.45.176.2,4227,149.171.126.19,80,6,1
1421930699000.0,1421930701000.0,175.45.176.1,63905,149.171.126.11,111,6,1
1421930700000.0,1421930700000.0,175.45.176.0,55465,149.171.126.10,80,6,1
1421930700000.0,1421930701000.0,175.45.176.2,50171,149.171.126.10,179,6,1
1421930700000.0,1421930703000.0,175.45.176.0,56177,149.171.126.12,143,6,1
1421930700000.0,1421930701000.0,175.45.176.1,55812,149.171.126.16,1210,6,1
1421930701000.0,1421930702000.0,175.45.176.2,1434,149.171.126.11,61007,6,1
1421930702000.0,1421930702000.0,175.45.176.2,50450,149.171.126.10,179,6,1
1421930702000.0,1421930702000.0,175.45.176.1,47439,149.171.126.18,53,17,1
1421930702000.0,1421930703000.0,175.45.176.0,63727,149.171.126.10,80,6,1
1421930703000.0,1421930703000.0,175.45.176.1,1043,149.171.126.18,53,17,1
1421930703000.0,1421930704000.0,175.45.176.2,49964,149.171.126.10,179,6,1
1421930704000.0,1421930705000.0,175.45.176.0,8304,149.171.126.17,12510,6,1
1421930705000.0,1421930705000.0,175.45.176.0,52090,149.171.126.10,80,6,1
1421930705000.0,1421930705000.0,175.45.176.2,50605,149.171.126.10,179,6,1
1421930705000.0,1421930707000.0,175.45.176.3,9750,149.171.126.11,80,6,1
1421930706000.0,1421930707000.0,175.45.176.0,43713,149.171.126.13,80,6,1
1421930706000.0,1421930707000.0,175.45.176.0,38149,149.171.126.10,80,6,1
1421930708000.0,1421930709000.0,175.45.176.2,50040,149.171.126.10,179,6,1
1421930708000.0,1421930709000.0,175.45.176.2,49679,149.171.126.13,80,6,1
1421930709000.0,1421930709000.0,175.45.176.0,40939,149.171.126.10,80,6,1
1421930710000.0,1421930711000.0,175.45.176.0,52101,149.171.126.10,80,6,1
1421930710000.0,1421930711000.0,175.45.176.0,19073,149.171.126.12,80,6,1
1421930711000.0,1421930712000.0,175.45.176.0,41745,149.171.126.10,80,6,1
1421930711000.0,1421930712000.0,175.45.176.2,52182,149.171.126.11,111,6,1
1421930711000.0,1421930713000.0,175.45.176.2,50511,149.171.126.10,179,6,1
1421930713000.0,1421930714000.0,175.45.176.0,16246,149.171.126.10,80,6,1
1421930713000.0,1421930714000.0,175.45.176.2,40597,149.171.126.14,143,6,1
1421930713000.0,1421930714000.0,175.45.176.2,65300,149.171.126.10,179,6,1
1421930713000.0,1421930714000.0,175.45.176.2,6299,149.171.126.19,80,6,1
1421930714000.0,1421930715000.0,175.45.176.0,53167,149.171.126.10,80,6,1
1421930716000.0,1421930716000.0,175.45.176.0,51856,149.171.126.10,80,6,1
1421930716000.0,1421930719000.0,175.45.176.0,56364,149.171.126.11,25,6,1
1421930716000.0,1421930717000.0,175.45.176.2,63758,149.171.126.10,179,6,1
1421930717000.0,1421930718000.0,175.45.176.0,2942,149.171.126.10,80,6,1
1421930717000.0,1421930719000.0,175.45.176.1,14239,149.171.126.17,111,6,1
1421930718000.0,1421930718000.0,175.45.176.1,24027,149.171.126.10,13838,6,1
1421930718000.0,1421930719000.0,175.45.176.2,34169,149.171.126.10,179,6,1
1421930719000.0,1421930720000.0,175.45.176.0,5983,149.171.126.10,80,6,1
1421930720000.0,1421930721000.0,175.45.176.2,50536,149.171.126.10,179,6,1
1421930720000.0,1421930722000.0,175.45.176.3,13257,149.171.126.19,111,6,1
1421930721000.0,1421930723000.0,175.45.176.0,35937,149.171.126.10,80,6,1
1421930721000.0,1421930721000.0,175.45.176.0,39563,149.171.126.19,53,6,1
1421930721000.0,1421930722000.0,175.45.176.2,50435,149.171.126.10,179,6,1
1421930723000.0,1421930723000.0,175.45.176.2,11706,149.171.126.13,80,6,1
1421930723000.0,1421930723000.0,175.45.176.1,58916,149.171.126.12,80,6,1
1421930724000.0,1421930728000.0,175.45.176.1,31243,149.171.126.10,80,6,1
1421930726000.0,1421930727000.0,175.45.176.0,33862,149.171.126.10,80,6,1
1421930726000.0,1421930727000.0,175.45.176.0,23906,149.171.126.17,111,6,1
1421930727000.0,1421930728000.0,175.45.176.0,40180,149.171.126.10,80,6,1
1421930728000.0,1421930729000.0,175.45.176.2,39430,149.171.126.12,80,6,1
1421930729000.0,1421930729000.0,175.45.176.0,52213,149.171.126.10,80,6,1
1421930729000.0,1421930731000.0,175.45.176.2,30038,149.171.126.13,143,6,1
1421930730000.0,1421930730000.0,175.45.176.0,1073,149.171.126.10,80,6,1
1421930730000.0,1421930731000.0,175.45.176.2,57067,149.171.126.14,111,6,1
1421930731000.0,1421930732000.0,175.45.176.0,43148,149.171.126.10,80,6,1
1421930731000.0,1421930732000.0,175.45.176.1,16981,149.171.126.11,111,6,1
1421930733000.0,1421930734000.0,175.45.176.0,47390,149.171.126.10,80,6,1
1421930733000.0,1421930736000.0,175.45.176.0,63855,149.171.126.16,21,6,1
1421930733000.0,1421930735000.0,175.45.176.1,18217,149.171.126.12,179,6,1
1421930735000.0,1421930735000.0,175.45.176.0,64366,149.171.126.16,56824,6,1
1421930735000.0,1421930737000.0,175.45.176.1,11790,149.171.126.12,179,6,1
1421930738000.0,1421930739000.0,175.45.176.2,24180,149.171.126.11,80,6,1
1421930738000.0,1421930740000.0,175.45.176.1,6359,149.171.126.12,179,6,1
1421930739000.0,1421930740000.0,175.45.176.1,20393,149.171.126.17,6661,6,1
1421930739000.0,1421930740000.0,175.45.176.3,39842,149.171.126.18,998,6,1
1421930740000.0,1421930742000.0,175.45.176.2,25410,149.171.126.18,111,6,1
1421930741000.0,1421930743000.0,175.45.176.3,27169,149.171.126.12,110,6,1
1421930741000.0,1421930742000.0,175.45.176.3,65325,149.171.126.14,80,6,1
1421930741000.0,1421930743000.0,175.45.176.1,10387,149.171.126.12,179,6,1
1421930744000.0,1421930747000.0,175.45.176.1,27976,149.171.126.12,179,6,1
1421930745000.0,1421930746000.0,175.45.176.2,56114,149.171.126.12,12400,6,1
1421930746000.0,1421930746000.0,175.45.176.1,6803,149.171.126.18,80,6,1
1421930746000.0,1421930747000.0,175.45.176.3,58460,149.171.126.13,80,6,1
1421930747000.0,1421930748000.0,175.45.176.1,6285,149.171.126.10,111,6,1
1421930748000.0,1421930749000.0,175.45.176.1,11438,149.171.126.12,179,6,1
1421930748000.0,1421930749000.0,175.45.176.0,56095,149.171.126.12,80,6,1
1421930749000.0,1421930750000.0,175.45.176.2,26568,149.171.126.17,80,6,1
1421930750000.0,1421930751000.0,175.45.176.1,19578,149.171.126.12,179,6,1
1421930750000.0,1421930751000.0,175.45.176.3,8264,149.171.126.17,80,6,1
1421930751000.0,1421930752000.0,175.45.176.2,50452,149.171.126.10,179,6,1
1421930752000.0,1421930753000.0,175.45.176.1,4168,149.171.126.12,179,6,1
1421930752000.0,1421930753000.0,175.45.176.2,49966,149.171.126.10,179,6,1
1421930753000.0,1421930753000.0,175.45.176.2,2758,149.171.126.14,80,6,1
1421930753000.0,1421930755000.0,175.45.176.1,33377,149.171.126.11,143,6,1
1421930754000.0,1421930755000.0,175.45.176.1,11511,149.171.126.12,179,6,1
1421930754000.0,1421930756000.0,175.45.176.1,23389,149.171.126.10,25,6,1
1421930756000.0,1421930757000.0,175.45.176.1,7220,149.171.126.12,179,6,1
1421930756000.0,1421930757000.0,175.45.176.3,19001,149.171.126.15,80,6,1
1421930758000.0,1421930759000.0,175.45.176.1,59013,149.171.126.12,179,6,1
1421930758000.0,1421930758000.0,175.45.176.1,26629,149.171.126.12,80,6,1
1421930759000.0,1421930759000.0,175.45.176.1,13288,149.171.126.19,2401,6,1
1421930760000.0,1421930761000.0,175.45.176.1,5179,149.171.126.12,179,6,1
1421930760000.0,1421930762000.0,175.45.176.3,6458,149.171.126.14,111,6,1
1421930761000.0,1421930761000.0,175.45.176.3,48526,149.171.126.12,80,6,1
1421930762000.0,1421930764000.0,175.45.176.1,11634,149.171.126.12,179,6,1
1421930762000.0,1421930765000.0,175.45.176.3,20983,149.171.126.15,80,6,1
1421930764000.0,1421930764000.0,175.45.176.2,44846,149.171.126.14,80,6,1
1421930773000.0,1421930775000.0,175.45.176.2,50510,149.171.126.10,179,6,1
1421930765000.0,1421930767000.0,175.45.176.1,16645,149.171.126.12,179,6,1
1421930765000.0,1421930766000.0,175.45.176.3,48828,149.171.126.17,80,6,1
1421930765000.0,1421930768000.0,175.45.176.0,49516,149.171.126.16,25,6,1
1421930767000.0,1421930769000.0,175.45.176.2,5645,149.171.126.14,110,6,1
1421930767000.0,1421930769000.0,175.45.176.1,18278,149.171.126.12,179,6,1
1421930768000.0,1421930770000.0,175.45.176.2,9415,149.171.126.10,110,6,1
1421930769000.0,1421930771000.0,175.45.176.1,2125,149.171.126.16,25,6,1
1421930770000.0,1421930772000.0,175.45.176.1,61432,149.171.126.12,179,6,1
1421930772000.0,1421930773000.0,175.45.176.2,50543,149.171.126.10,179,6,1
1421930772000.0,1421930773000.0,175.45.176.0,25589,149.171.126.10,80,6,1
1421930772000.0,1421930775000.0,175.45.176.1,7504,149.171.126.12,179,6,1
1421930774000.0,1421930775000.0,175.45.176.3,53413,149.171.126.17,80,6,1
1421930778000.0,1421930778000.0,175.45.176.1,11509,149.171.126.14,80,6,1
1421930778000.0,1421930792000.0,175.45.176.1,1276,149.171.126.12,179,6,1
1421930779000.0,1421930779000.0,175.45.176.1,61323,149.171.126.12,80,6,1
1421930779000.0,1421930785000.0,175.45.176.0,54969,149.171.126.18,80,6,1
1421930780000.0,1421930780000.0,175.45.176.1,16681,149.171.126.17,80,6,1
1421930781000.0,1421930781000.0,175.45.176.2,15015,149.171.126.16,17525,6,1
1421930782000.0,1421930784000.0,175.45.176.1,56806,149.171.126.12,143,6,1
1421930784000.0,1421930785000.0,175.45.176.1,3795,149.171.126.12,8080,6,1
1421930786000.0,1421930788000.0,175.45.176.2,21805,149.171.126.17,25,6,1
1421930787000.0,1421930788000.0,175.45.176.0,9505,149.171.126.11,80,6,1
1421930789000.0,1421930790000.0,175.45.176.3,21004,149.171.126.12,80,6,1
1421930790000.0,1421930791000.0,175.45.176.1,3470,149.171.126.13,80,6,1
1421930791000.0,1421930791000.0,175.45.176.0,28356,149.171.126.15,179,6,1
1421930792000.0,1421930792000.0,175.45.176.0,7715,149.171.126.15,179,6,1
1421930792000.0,1421930806000.0,175.45.176.1,11653,149.171.126.12,179,6,1
1421930792000.0,1421930793000.0,175.45.176.0,53305,149.171.126.15,179,6,1
1421930794000.0,1421930795000.0,175.45.176.0,10348,149.171.126.15,179,6,1
1421930794000.0,1421930795000.0,175.45.176.3,46024,149.171.126.19,80,6,1
1421930795000.0,1421930800000.0,175.45.176.0,17866,149.171.126.11,111,6,1
1421930796000.0,1421930797000.0,175.45.176.3,57848,149.171.126.17,524,6,1
1421930797000.0,1421930800000.0,175.45.176.1,42136,149.171.126.15,80,6,1
1421930798000.0,1421930799000.0,175.45.176.0,8019,149.171.126.15,179,6,1
1421930799000.0,1421930799000.0,175.45.176.2,41396,149.171.126.10,514,17,1
1421930805000.0,1421930807000.0,175.45.176.2,39738,149.171.126.18,25,6,1
1421930805000.0,1421930806000.0,175.45.176.2,28562,149.171.126.15,111,6,1
1421930806000.0,1421930808000.0,175.45.176.2,31103,149.171.126.11,25,6,1
1421930806000.0,1421930808000.0,175.45.176.2,56874,149.171.126.18,80,6,1
1421930806000.0,1421930807000.0,175.45.176.3,24007,149.171.126.19,80,6,1
1421930807000.0,1421930810000.0,175.45.176.2,61116,149.171.126.13,49152,6,1
1421930808000.0,1421930809000.0,175.45.176.3,26183,149.171.126.14,135,6,1
1421930809000.0,1421930809000.0,175.45.176.3,27712,149.171.126.14,135,6,1
1421930809000.0,1421930810000.0,175.45.176.2,45526,149.171.126.18,80,6,1
1421930810000.0,1421930810000.0,175.45.176.3,20157,149.171.126.14,135,6,1
1421930810000.0,1421930811000.0,175.45.176.2,45058,149.171.126.10,111,6,1
1421930810000.0,1421930811000.0,175.45.176.3,53716,149.171.126.14,135,6,1
1421930811000.0,1421930812000.0,175.45.176.3,26544,149.171.126.14,135,6,1
1421930811000.0,1421930812000.0,175.45.176.3,47769,149.171.126.11,8045,6,1
1421930812000.0,1421930812000.0,175.45.176.3,33424,149.171.126.14,135,6,1
1421930812000.0,1421930813000.0,175.45.176.2,43960,149.171.126.17,80,6,1
1421930812000.0,1421930813000.0,175.45.176.3,9549,149.171.126.14,135,6,1
1421930813000.0,1421930813000.0,175.45.176.3,26326,149.171.126.14,135,6,1
1421930813000.0,1421930814000.0,175.45.176.2,50519,149.171.126.10,179,6,1
1421930813000.0,1421930814000.0,175.45.176.1,46747,149.171.126.12,80,6,1
1421930814000.0,1421930814000.0,175.45.176.3,28612,149.171.126.14,135,6,1
1421930814000.0,1421930815000.0,175.45.176.2,38965,149.171.126.15,29063,6,1
1421930814000.0,1421930815000.0,175.45.176.3,61634,149.171.126.14,135,6,1
1421930815000.0,1421930815000.0,175.45.176.3,6570,149.171.126.14,135,6,1
1421930816000.0,1421930816000.0,175.45.176.3,34441,149.171.126.14,135,6,1
1421930816000.0,1421930817000.0,175.45.176.3,27914,149.171.126.14,135,6,1
1421930817000.0,1421930818000.0,175.45.176.0,7739,149.171.126.10,111,6,1
1421930817000.0,1421930817000.0,175.45.176.3,31443,149.171.126.14,135,6,1
1421930821000.0,1421930822000.0,175.45.176.2,58278,149.171.126.10,179,6,1
1421930817000.0,1421930820000.0,175.45.176.1,18421,149.171.126.12,25,6,1
1421930817000.0,1421930818000.0,175.45.176.3,26193,149.171.126.14,135,6,1
1421930818000.0,1421930819000.0,175.45.176.3,21337,149.171.126.14,135,6,1
1421930819000.0,1421930821000.0,175.45.176.1,53679,149.171.126.10,25,6,1
1421930819000.0,1421930820000.0,175.45.176.3,27188,149.171.126.14,135,6,1
1421930820000.0,1421930823000.0,175.45.176.3,45747,149.171.126.18,21,6,1
1421930820000.0,1421930821000.0,175.45.176.3,12134,149.171.126.14,135,6,1
1421930822000.0,1421930822000.0,175.45.176.3,17117,149.171.126.18,49846,6,1
1421930822000.0,1421930822000.0,175.45.176.3,46550,149.171.126.14,135,6,1
1421930822000.0,1421930822000.0,175.45.176.1,47439,149.171.126.18,53,17,1
1421930822000.0,1421930825000.0,175.45.176.1,36793,149.171.126.12,25,6,1
1421930822000.0,1421930823000.0,175.45.176.1,50758,149.171.126.10,80,6,1
1421930823000.0,1421930856000.0,175.45.176.3,26187,149.171.126.14,135,6,1
1421930823000.0,1421930824000.0,175.45.176.2,50513,149.171.126.10,179,6,1
1421930824000.0,1421930825000.0,175.45.176.3,33130,149.171.126.14,135,6,1
1421930825000.0,1421930825000.0,175.45.176.1,57406,149.171.126.15,80,6,1
1421930825000.0,1421930826000.0,175.45.176.3,26353,149.171.126.14,135,6,1
1421930826000.0,1421930826000.0,175.45.176.1,1043,149.171.126.18,53,17,1
1421930826000.0,1421930826000.0,175.45.176.3,34375,149.171.126.13,80,6,1
1421930826000.0,1421930827000.0,175.45.176.3,23323,149.171.126.14,135,6,1
1421930827000.0,1421930827000.0,175.45.176.1,51440,149.171.126.17,80,6,1
1421930827000.0,1421930828000.0,175.45.176.3,9263,149.171.126.14,135,6,1
1421930828000.0,1421930829000.0,175.45.176.1,57930,149.171.126.10,80,6,1
1421930829000.0,1421930829000.0,175.45.176.3,26268,149.171.126.14,135,6,1
1421930830000.0,1421930831000.0,175.45.176.3,28461,149.171.126.14,135,6,1
1421930831000.0,1421930832000.0,175.45.176.1,29101,149.171.126.14,30888,6,1
1421930831000.0,1421930832000.0,175.45.176.2,62863,149.171.126.10,80,6,1
1421930832000.0,1421930832000.0,175.45.176.2,4943,149.171.126.11,139,6,1
1421930832000.0,1421930833000.0,175.45.176.3,27622,149.171.126.14,135,6,1
1421930834000.0,1421930834000.0,175.45.176.3,13303,149.171.126.14,135,6,1
1421930835000.0,1421930835000.0,175.45.176.3,63099,149.171.126.14,135,6,1
1421930836000.0,1421930836000.0,175.45.176.3,52936,149.171.126.14,135,6,1
1421930836000.0,1421930840000.0,175.45.176.3,64204,149.171.126.13,21,6,1
1421930837000.0,1421930837000.0,175.45.176.3,4026,149.171.126.14,135,6,1
1421930838000.0,1421930838000.0,175.45.176.3,27739,149.171.126.14,135,6,1
1421930839000.0,1421930840000.0,175.45.176.3,26189,149.171.126.14,135,6,1
1421930839000.0,1421930840000.0,175.45.176.3,42371,149.171.126.13,63249,6,1
1421930840000.0,1421930842000.0,175.45.176.0,60242,149.171.126.14,111,6,1
1421930840000.0,1421930841000.0,175.45.176.3,33155,149.171.126.14,135,6,1
1421930842000.0,1421930844000.0,175.45.176.2,17384,149.171.126.16,25,6,1
1421930842000.0,1421930842000.0,175.45.176.3,20417,149.171.126.14,135,6,1
1421930843000.0,1421930843000.0,175.45.176.2,37968,149.171.126.11,80,6,1
1421930843000.0,1421930843000.0,175.45.176.3,33727,149.171.126.14,135,6,1
1421930844000.0,1421930846000.0,175.45.176.1,56375,149.171.126.17,60160,6,1
1421930845000.0,1421930848000.0,175.45.176.1,20738,149.171.126.14,25,6,1
1421930845000.0,1421930846000.0,175.45.176.3,26793,149.171.126.14,135,6,1
1421930846000.0,1421930847000.0,175.45.176.3,55220,149.171.126.16,80,6,1
1421930847000.0,1421930848000.0,175.45.176.3,11874,149.171.126.14,135,6,1
1421930848000.0,1421930848000.0,175.45.176.2,49966,149.171.126.10,179,6,1
1421930849000.0,1421930850000.0,175.45.176.1,52584,149.171.126.13,80,6,1
1421930849000.0,1421930852000.0,175.45.176.2,43574,149.171.126.19,25,6,1
1421930850000.0,1421930850000.0,175.45.176.3,55024,149.171.126.14,135,6,1
1421930850000.0,1421930851000.0,175.45.176.3,39658,149.171.126.16,1100,6,1
1421930850000.0,1421930851000.0,175.45.176.1,47426,149.171.126.13,631,6,1
1421930851000.0,1421930852000.0,175.45.176.3,9354,149.171.126.14,135,6,1
1421930852000.0,1421930853000.0,175.45.176.0,1612,149.171.126.18,143,6,1
1421930852000.0,1421930854000.0,175.45.176.3,39511,149.171.126.14,135,6,1
1421930853000.0,1421930854000.0,175.45.176.2,60804,149.171.126.11,80,6,1
1421930854000.0,1421930855000.0,175.45.176.3,31519,149.171.126.10,80,6,1
1421930855000.0,1421930861000.0,175.45.176.3,13840,149.171.126.13,110,6,1
1421930856000.0,1421930858000.0,175.45.176.3,29095,149.171.126.19,25,6,1
1421930856000.0,1421930857000.0,175.45.176.3,29175,149.171.126.14,135,6,1
1421930856000.0,1421930857000.0,175.45.176.1,37860,149.171.126.17,7937,6,1
1421930857000.0,1421930858000.0,175.45.176.3,28542,149.171.126.14,135,6,1
1421930858000.0,1421930861000.0,175.45.176.2,41955,149.171.126.12,25,6,1
1421930858000.0,1421930859000.0,175.45.176.0,37315,149.171.126.17,80,6,1
1421930859000.0,1421930859000.0,175.45.176.3,26334,149.171.126.14,135,6,1
1421930859000.0,1421930862000.0,175.45.176.3,42095,149.171.126.19,25,6,1
1421930860000.0,1421930861000.0,175.45.176.0,33264,149.171.126.14,80,6,1
1421930861000.0,1421930862000.0,175.45.176.3,21971,149.171.126.14,135,6,1
1421930862000.0,1421930864000.0,175.45.176.3,19383,149.171.126.19,111,6,1
1421930862000.0,1421930863000.0,175.45.176.3,26281,149.171.126.14,135,6,1
1421930863000.0,1421930864000.0,175.45.176.2,57042,149.171.126.12,111,6,1
1421930864000.0,1421930866000.0,175.45.176.3,6379,149.171.126.19,25,6,1
1421930864000.0,1421930865000.0,175.45.176.3,26244,149.171.126.14,135,6,1
1421930865000.0,1421930866000.0,175.45.176.1,11406,149.171.126.18,80,6,1
1421930866000.0,1421930867000.0,175.45.176.0,32404,149.171.126.14,22,6,1
1421930866000.0,1421930867000.0,175.45.176.3,39889,149.171.126.11,80,6,1
1421930868000.0,1421930869000.0,175.45.176.1,13835,149.171.126.11,36510,6,1
1421930869000.0,1421930870000.0,175.45.176.0,10061,149.171.126.10,111,6,1
1421930870000.0,1421930871000.0,175.45.176.3,2671,149.171.126.12,80,6,1
1421930872000.0,1421930873000.0,175.45.176.1,22830,149.171.126.11,80,6,1
1421930875000.0,1421930876000.0,175.45.176.2,50510,149.171.126.10,179,6,1
1421930875000.0,1421930876000.0,175.45.176.0,57366,149.171.126.13,80,6,1
1421930876000.0,1421930877000.0,175.45.176.2,62011,149.171.126.17,80,6,1
1421930878000.0,1421930881000.0,175.45.176.0,13833,149.171.126.11,445,6,1
1421930878000.0,1421930879000.0,175.45.176.2,50547,149.171.126.10,179,6,1
1421930879000.0,1421930880000.0,175.45.176.2,10773,149.171.126.11,80,6,1
1421930880000.0,1421930881000.0,175.45.176.1,28203,149.171.126.10,62285,6,1
1421930880000.0,1421930881000.0,175.45.176.1,16589,149.171.126.13,80,6,1
1421930882000.0,1421930884000.0,175.45.176.1,50707,149.171.126.14,143,6,1
1421930883000.0,1421930886000.0,175.45.176.2,30319,149.171.126.15,80,6,1
1421930884000.0,1421930886000.0,175.45.176.1,24773,149.171.126.19,25,6,1
1421930885000.0,1421930886000.0,175.45.176.1,21474,149.171.126.12,6667,6,1
1421930886000.0,1421930888000.0,175.45.176.2,60398,149.171.126.19,80,6,1
1421930887000.0,1421930887000.0,175.45.176.3,13727,149.171.126.10,16102,6,1
1421930889000.0,1421930889000.0,175.45.176.0,32187,149.171.126.19,80,6,1
1421930889000.0,1421930890000.0,175.45.176.2,50536,149.171.126.10,179,6,1
1421930891000.0,1421930892000.0,175.45.176.1,24657,149.171.126.12,111,6,1
1421930892000.0,1421930893000.0,175.45.176.0,59322,149.171.126.10,111,6,1
1421930893000.0,1421930894000.0,175.45.176.0,7031,149.171.126.11,80,6,1
1421930894000.0,1421930896000.0,175.45.176.0,45676,149.171.126.15,25,6,1
1421930895000.0,1421930902000.0,175.45.176.3,57019,149.171.126.16,4433,17,1
1421930896000.0,1421930898000.0,175.45.176.0,45281,149.171.126.19,143,6,1
1421930898000.0,1421930898000.0,175.45.176.2,47354,149.171.126.16,80,6,1
1421930901000.0,1421930901000.0,175.45.176.1,62482,149.171.126.11,80,6,1
1421930902000.0,1421930902000.0,175.45.176.0,20165,149.171.126.11,33060,6,1
1421930903000.0,1421930904000.0,175.45.176.3,9193,149.171.126.17,143,6,1
1421930904000.0,1421930905000.0,175.45.176.3,35002,149.171.126.16,111,6,1
1421930905000.0,1421930906000.0,175.45.176.3,32724,149.171.126.16,80,6,1
1421930906000.0,1421930908000.0,175.45.176.2,27059,149.171.126.14,80,6,1
1421930906000.0,1421930907000.0,175.45.176.2,50518,149.171.126.10,179,6,1
1421930907000.0,1421930908000.0,175.45.176.2,18366,149.171.126.15,80,6,1
1421930908000.0,1421930909000.0,175.45.176.1,60145,149.171.126.18,80,6,1
1421930910000.0,1421930911000.0,175.45.176.3,20898,149.171.126.14,20168,6,1
1421930911000.0,1421930911000.0,175.45.176.2,63521,149.171.126.10,179,6,1
1421930912000.0,1421930914000.0,175.45.176.1,24287,149.171.126.14,110,6,1
1421930912000.0,1421930913000.0,175.45.176.3,9107,149.171.126.13,111,6,1
1421930913000.0,1421930915000.0,175.45.176.3,49806,149.171.126.14,143,6,1
1421930915000.0,1421930915000.0,175.45.176.0,13496,149.171.126.13,80,6,1
1421930916000.0,1421930919000.0,175.45.176.0,24770,149.171.126.17,21,6,1
1421930918000.0,1421930919000.0,175.45.176.0,12130,149.171.126.17,57902,6,1
1421930918000.0,1421930919000.0,175.45.176.0,61952,149.171.126.11,8088,6,1
1421930919000.0,1421930921000.0,175.45.176.1,49760,149.171.126.10,445,6,1
1421930920000.0,1421930920000.0,175.45.176.1,1294,149.171.126.13,80,6,1
1421930921000.0,1421930922000.0,175.45.176.2,58856,149.171.126.13,5432,6,1
1421930922000.0,1421930922000.0,175.45.176.3,64180,149.171.126.16,111,6,1
1421930922000.0,1421930922000.0,175.45.176.2,58278,149.171.126.10,179,6,1
1421930922000.0,1421930924000.0,175.45.176.3,58081,149.171.126.17,25,6,1
1421930925000.0,1421930926000.0,175.45.176.3,65217,149.171.126.15,80,6,1
1421930927000.0,1421930928000.0,175.45.176.1,39297,149.171.126.15,80,6,1
1421930929000.0,1421930930000.0,175.45.176.2,41764,149.171.126.14,111,6,1
1421930931000.0,1421930931000.0,175.45.176.2,60235,149.171.126.14,80,6,1
1421930933000.0,1421930933000.0,175.45.176.0,21904,149.171.126.15,445,6,1
1421930934000.0,1421930935000.0,175.45.176.2,50645,149.171.126.10,179,6,1
1421930934000.0,1421930935000.0,175.45.176.3,28377,149.171.126.18,80,6,1
1421930935000.0,1421930936000.0,175.45.176.1,45409,149.171.126.12,111,6,1
1421930936000.0,1421930936000.0,175.45.176.2,50618,149.171.126.10,179,6,1
1421930936000.0,1421930939000.0,175.45.176.1,62879,149.171.126.17,1741,6,1
1421930938000.0,1421930939000.0,175.45.176.2,7106,149.171.126.11,80,6,1
1421930939000.0,1421930939000.0,175.45.176.2,1703,149.171.126.16,80,6,1
